date,name,sol,month,year,expected,resid,z
2024-08-01,Ariana,24533.5,8,2024,24035,0.0207414,0.363095
2024-09-01,Ariana,24112.1,9,2024,24743.1,-0.0255029,-0.563701
2024-10-01,Ariana,25479.6,10,2024,24958,0.0208985,0.366244
2024-11-01,Ariana,25382,11,2024,25092.8,0.0115247,0.17838
2024-12-01,Ariana,22091.2,12,2024,24316.6,-0.0915173,-1.88672
2021-01-01,Ben Arous,32049,1,2021,32626.8,-0.0177101,-0.276865
2021-02-01,Ben Arous,33845.7,2,2021,35388.5,-0.0435957,-0.601638
2021-03-01,Ben Arous,30914.5,3,2021,35197.9,-0.121694,-1.5815
2021-04-01,Ben Arous,33114.9,4,2021,36893.6,-0.10242,-1.33968
2021-05-01,Ben Arous,33814.1,5,2021,33255.2,0.0168062,0.156195
2021-06-01,Ben Arous,35026.7,6,2021,35609.8,-0.0163729,-0.260086
2021-07-01,Ben Arous,32662.8,7,2021,31720.4,0.029709,0.31808
2021-08-01,Ben Arous,28507,8,2021,33677.4,-0.153529,-1.98092
2021-09-01,Ben Arous,31220.9,9,2021,33341.6,-0.0636063,-0.852701
2021-10-01,Ben Arous,29929.7,10,2021,35985.8,-0.168292,-2.16614
2021-11-01,Ben Arous,31725.1,11,2021,35745.9,-0.112483,-1.46594
2021-12-01,Ben Arous,29864.7,12,2021,33909.8,-0.119289,-1.55132
2022-01-01,Ben Arous,29911.4,1,2022,33339.4,-0.102819,-1.34469
2022-02-01,Ben Arous,34454.5,2,2022,35185.6,-0.0207797,-0.315377
2022-03-01,Ben Arous,30787.1,3,2022,35240.4,-0.126367,-1.64013
2022-04-01,Ben Arous,35584,4,2022,36070.5,-0.0134882,-0.223894
2022-05-01,Ben Arous,31561.4,5,2022,34006.1,-0.0718901,-0.956634
2022-06-01,Ben Arous,34465.8,6,2022,35796.8,-0.0371805,-0.52115
2022-07-01,Ben Arous,31695,7,2022,32043,-0.0108611,-0.190933
2022-08-01,Ben Arous,31494.8,8,2022,32681.5,-0.0363102,-0.51023
2022-09-01,Ben Arous,31436.2,9,2022,33269.9,-0.0551157,-0.746174
2022-10-01,Ben Arous,35543.2,10,2022,34114.6,0.0418778,0.470756
2022-11-01,Ben Arous,34070.8,11,2022,34964.1,-0.0255493,-0.375219
2022-12-01,Ben Arous,35704.4,12,2022,31963.2,0.117047,1.41387
2023-01-01,Ben Arous,33328,1,2023,32200.5,0.035016,0.384665
2023-02-01,Ben Arous,35470.6,2,2023,34846.9,0.0179002,0.169922
2023-03-01,Ben Arous,37851.8,3,2023,32885.5,0.151017,1.84007
2023-04-01,Ben Arous,37355.2,4,2023,35480.1,0.0528497,0.608416
2023-05-01,Ben Arous,32031.2,5,2023,33849.5,-0.0537178,-0.728635
2023-06-01,Ben Arous,35618.1,6,2023,35412.7,0.00580074,0.0181152
2023-07-01,Ben Arous,32025.8,7,2023,31932.7,0.00291305,-0.0181152
2023-08-01,Ben Arous,34082,8,2023,31819.1,0.071117,0.837607
2023-09-01,Ben Arous,33360.7,9,2023,32628.4,0.022443,0.226918
2023-10-01,Ben Arous,35844.3,10,2023,34014.3,0.0538006,0.620347
2023-11-01,Ben Arous,36427.2,11,2023,34178.6,0.0657881,0.770748
2023-12-01,Ben Arous,32416.6,12,2023,33059.2,-0.0194359,-0.298517
2024-01-01,Ben Arous,34641,1,2024,31762.8,0.0906162,1.08225
2024-02-01,Ben Arous,36240.4,2,2024,34590.3,0.0477061,0.543882
2024-03-01,Ben Arous,36954.8,3,2024,33184.5,0.113617,1.37084
2024-04-01,Ben Arous,37741.4,4,2024,35351.4,0.0676089,0.793592
2024-05-01,Ben Arous,36173,5,2024,32468.9,0.114082,1.37667
2024-06-04,Ben Arous,36745.4,6,2024,35036.9,0.0487645,0.557161
2024-07-01,Ben Arous,31440.5,7,2024,32127.8,-0.0213952,-0.323099
2024-08-01,Ben Arous,35455.5,8,2024,31361.3,0.130551,1.5833
2024-09-01,Ben Arous,35228.1,9,2024,32005.9,0.100674,1.20844
2024-10-01,Ben Arous,36569.9,10,2024,33772.4,0.0828331,0.984603
2024-11-01,Ben Arous,36739.9,11,2024,34074.4,0.0782283,0.926829
2024-12-01,Ben Arous,33608.3,12,2024,32661.9,0.0289753,0.308875
2021-01-01,Bizerte,21879.9,1,2021,24887,-0.120832,-0.923614
2021-02-01,Bizerte,29130.3,2,2021,26058.2,0.117893,0.984845
2021-03-01,Bizerte,22813.9,3,2021,26223.8,-0.130029,-0.997136
2021-04-01,Bizerte,24413.9,4,2021,26709.6,-0.085951,-0.644763
2021-05-01,Bizerte,26075.2,5,2021,26755.3,-0.0254208,-0.160861
2021-06-01,Bizerte,27628.2,6,2021,29376.5,-0.0595138,-0.433414
2021-07-01,Bizerte,25815.5,7,2021,24805.8,0.0407019,0.367749
2021-08-01,Bizerte,24205,8,2021,25142,-0.0372662,-0.255558
2021-09-01,Bizerte,23422.8,9,2021,24215.1,-0.03272,-0.219214
2021-10-01,Bizerte,22457.2,10,2021,28418.4,-0.209767,-1.6346
2021-11-01,Bizerte,22428.4,11,2021,26542.6,-0.155003,-1.19679
2021-12-01,Bizerte,23351,12,2021,25905.9,-0.0986229,-0.746067
2022-01-01,Bizerte,21838.3,1,2022,24900.9,-0.122989,-0.940856
2022-02-01,Bizerte,23621.7,2,2022,27894.4,-0.153172,-1.18216
2022-03-01,Bizerte,21793,3,2022,26564.1,-0.179606,-1.39348
2022-04-01,Bizerte,25107.4,4,2022,26478.4,-0.0517783,-0.371574
2022-05-01,Bizerte,25813.7,5,2022,26842.4,-0.0383245,-0.264019
2022-06-01,Bizerte,28161,6,2022,29198.9,-0.0355457,-0.241803
2022-07-01,Bizerte,20084.4,7,2022,26716.2,-0.248229,-1.94207
2022-08-01,Bizerte,22396.3,8,2022,25744.9,-0.13007,-0.997472
2022-09-01,Bizerte,22317.4,9,2022,24583.6,-0.0921815,-0.694572
2022-10-01,Bizerte,26259.7,10,2022,27150.9,-0.0328249,-0.220052
2022-11-01,Bizerte,23343.2,11,2022,26237.7,-0.110318,-0.83956
2022-12-01,Bizerte,26592.7,12,2022,24825.4,0.0711885,0.611471
2023-01-01,Bizerte,22811.9,1,2023,24576.3,-0.0717942,-0.531588
2023-02-01,Bizerte,27885.5,2,2023,26473.2,0.053349,0.468855
2023-03-01,Bizerte,27599.7,3,2023,24628.5,0.120641,1.00681
2023-04-01,Bizerte,27729.7,4,2023,25604.3,0.0830106,0.705981
2023-05-01,Bizerte,27921.2,5,2023,26140,0.0681423,0.587119
2023-06-01,Bizerte,29809.8,6,2023,28649.3,0.0405046,0.366172
2023-07-01,Bizerte,26551.1,7,2023,24560.6,0.0810453,0.690271
2023-08-01,Bizerte,25421.1,8,2023,24736.6,0.027672,0.263583
2023-09-01,Bizerte,24948.4,9,2023,23706.6,0.0523833,0.461135
2023-10-01,Bizerte,31109,10,2023,25534.5,0.218312,1.78763
2023-11-01,Bizerte,27981.3,11,2023,24691.7,0.133229,1.10745
2023-12-01,Bizerte,24231.7,12,2023,25612.4,-0.0539058,-0.388582
2024-01-01,Bizerte,30010.8,1,2024,22176.7,0.353258,2.86645
2024-02-01,Bizerte,26667.4,2,2024,26879.2,-0.00787767,-0.0206146
2024-03-01,Bizerte,29278.6,3,2024,24068.9,0.21645,1.77275
2024-04-01,Bizerte,27291.6,4,2024,25750.3,0.0598554,0.52087
2024-05-01,Bizerte,26531,5,2024,26603.4,-0.00272041,0.0206146
2024-06-04,Bizerte,30158.8,6,2024,28533,0.0569787,0.497873
2024-07-01,Bizerte,27781.9,7,2024,24150.3,0.150372,1.2445
2024-08-01,Bizerte,27608.6,8,2024,24007.5,0.149999,1.24151
2024-09-01,Bizerte,25379.5,9,2024,23562.9,0.0770976,0.658711
2024-10-01,Bizerte,27886.6,10,2024,26608.6,0.0480292,0.426327
2024-11-01,Bizerte,28303.3,11,2024,24584.3,0.151276,1.25172
2024-12-01,Bizerte,26893.4,12,2024,24725.1,0.0876959,0.743438
2021-01-01,Béja,14423.2,1,2021,17282.7,-0.165452,-0.939447
2021-02-01,Béja,17514,2,2021,17291.4,0.0128765,0.0286879
2021-03-01,Béja,13808.3,3,2021,17197.6,-0.197076,-1.11113
2021-04-01,Béja,14513.1,4,2021,17378.1,-0.164863,-0.936246
2021-05-01,Béja,15619,5,2021,18088.4,-0.136518,-0.782364
2021-06-01,Béja,18592.4,6,2021,20539.7,-0.0948098,-0.555934
2021-07-01,Béja,16979,7,2021,16644.2,0.0201133,0.0679762
2021-08-01,Béja,15420.6,8,2021,16474.9,-0.0639911,-0.388621
2021-09-01,Béja,14542.1,9,2021,16542.8,-0.120942,-0.697806
2021-10-01,Béja,14330.4,10,2021,18929.8,-0.242975,-1.36031
2021-11-01,Béja,14608.7,11,2021,19499.5,-0.250817,-1.40289
2021-12-01,Béja,15553.2,12,2021,17824.7,-0.127435,-0.733054
2022-01-01,Béja,14673,1,2022,17199.4,-0.146887,-0.838659
2022-02-01,Béja,15113.1,2,2022,18091.7,-0.164639,-0.93503
2022-03-01,Béja,13752.6,3,2022,17216.2,-0.201183,-1.13343
2022-04-01,Béja,16611.6,4,2022,16678.6,-0.00401423,-0.0630107
2022-05-01,Béja,17856.5,5,2022,17342.6,0.0296296,0.11964
2022-06-01,Béja,20109.4,6,2022,20034,0.00376417,-0.0207823
2022-07-01,Béja,12744.2,7,2022,18055.8,-0.294179,-1.63829
2022-08-01,Béja,13991.9,8,2022,16951.1,-0.174574,-0.988966
2022-09-01,Béja,15393,9,2022,16259.2,-0.0532725,-0.33043
2022-10-01,Béja,16887.9,10,2022,18077.3,-0.0657954,-0.398416
2022-11-01,Béja,16692.2,11,2022,18805,-0.112353,-0.651176
2022-12-01,Béja,17377.5,12,2022,17216.6,0.00934227,0.00950085
2023-01-01,Béja,16213,1,2023,16686,-0.0283461,-0.195107
2023-02-01,Béja,19072.2,2,2023,16772,0.137149,0.703352
2023-03-01,Béja,17659,3,2023,15914,0.109652,0.554078
2023-04-01,Béja,17753.3,4,2023,16298,0.0892899,0.443531
2023-05-01,Béja,19766,5,2023,16706.1,0.183162,0.953157
2023-06-01,Béja,21150.2,6,2023,19687.1,0.074318,0.36225
2023-07-01,Béja,17738.9,7,2023,16390.9,0.0822417,0.405267
2023-08-01,Béja,16282.2,8,2023,16187.6,0.00584219,-0.00950085
2023-09-01,Béja,16869.3,9,2023,15767.1,0.0699059,0.338297
2023-10-01,Béja,19904,10,2023,17072,0.165888,0.859376
2023-11-01,Béja,20376.2,11,2023,17576.9,0.159259,0.82339
2023-12-01,Béja,15800.1,12,2023,17742.5,-0.109477,-0.63556
2024-01-01,Béja,20961.9,1,2024,15103.1,0.387921,2.06478
2024-02-01,Béja,17688.8,2,2024,17233.1,0.0264425,0.102337
2024-03-01,Béja,20181.1,3,2024,15073.3,0.338866,1.79846
2024-04-01,Béja,17769.4,4,2024,16292.7,0.0906359,0.450838
2024-05-01,Béja,16642.8,5,2024,17747.2,-0.0622289,-0.379054
2024-06-04,Béja,20359.5,6,2024,19950.7,0.020493,0.0700372
2024-07-01,Béja,19449.5,7,2024,15820.7,0.229374,1.20404
2024-08-01,Béja,19150.5,8,2024,15231.6,0.257287,1.35558
2024-09-01,Béja,17366.2,9,2024,15601.5,0.11311,0.572849
2024-10-01,Béja,19997.6,10,2024,17040.8,0.173517,0.900794
2024-11-01,Béja,21430,11,2024,17225.7,0.244072,1.28383
2024-12-01,Béja,20296.6,12,2024,16243.6,0.249516,1.31339
2021-01-01,El Kef,20371.5,1,2021,23223.8,-0.12282,-0.991158
2021-02-01,El Kef,23357.6,2,2021,22814.8,0.0237916,0.0222898
2021-03-01,El Kef,18417.9,3,2021,22183.6,-0.16975,-1.31556
2021-04-01,El Kef,18891.1,4,2021,22875.8,-0.174186,-1.34623
2021-05-01,El Kef,19939.5,5,2021,22990.5,-0.132709,-1.05952
2021-06-01,El Kef,24793.4,6,2021,26928.8,-0.0793009,-0.690335
2021-07-01,El Kef,21633,7,2021,20505.5,0.0549881,0.237935
2021-08-01,El Kef,20221.4,8,2021,20831.3,-0.0292752,-0.344534
2021-09-01,El Kef,19521,9,2021,20899.6,-0.0659605,-0.59812
2021-10-01,El Kef,20638.3,10,2021,24791.1,-0.167511,-1.30009
2021-11-01,El Kef,20895.6,11,2021,25487.4,-0.18016,-1.38752
2021-12-01,El Kef,21051.1,12,2021,23451,-0.102336,-0.849563
2022-01-01,El Kef,20419.2,1,2022,23207.9,-0.120161,-0.972783
2022-02-01,El Kef,20296.6,2,2022,23835.1,-0.148457,-1.16838
2022-03-01,El Kef,18574.8,3,2022,22131.3,-0.160699,-1.253
2022-04-01,El Kef,22407.1,4,2022,21703.8,0.0324058,0.081835
2022-05-01,El Kef,23456.9,5,2022,21818.1,0.0751128,0.377047
2022-06-01,El Kef,26298.2,6,2022,26427.2,-0.00488329,-0.175925
2022-07-01,El Kef,15943.6,7,2022,22402,-0.288293,-2.13499
2022-08-01,El Kef,18336.3,8,2022,21459.6,-0.145544,-1.14824
2022-09-01,El Kef,19910.9,9,2022,20769.6,-0.0413438,-0.427957
2022-10-01,El Kef,22655.1,10,2022,24118.8,-0.0606867,-0.561665
2022-11-01,El Kef,22237.7,11,2022,25040,-0.11191,-0.915749
2022-12-01,El Kef,23147,12,2022,22752.4,0.0173425,-0.0222898
2023-01-01,El Kef,22336.7,1,2023,22568.7,-0.0102807,-0.213235
2023-02-01,El Kef,24461.7,2,2023,22446.7,0.0897658,0.478335
2023-03-01,El Kef,22248,3,2023,20906.9,0.0641446,0.301229
2023-04-01,El Kef,22285,4,2023,21744.5,0.0248574,0.0296572
2023-05-01,El Kef,24455.2,5,2023,21485.3,0.138231,0.813351
2023-06-01,El Kef,27599.8,6,2023,25993.4,0.0618,0.285022
2023-07-01,El Kef,21886.5,7,2023,20421,0.0717669,0.353918
2023-08-01,El Kef,19986.3,8,2023,20909.6,-0.0441592,-0.447419
2023-09-01,El Kef,21289.1,9,2023,20310.2,0.0481928,0.190962
2023-10-01,El Kef,25959.5,10,2023,23017.4,0.127823,0.741405
2023-11-01,El Kef,26279.5,11,2023,23692.7,0.109182,0.612549
2023-12-01,El Kef,20745,12,2023,23553,-0.11922,-0.966278
2024-01-01,El Kef,26915.5,1,2024,21042.5,0.279105,1.78714
2024-02-01,El Kef,23686,2,2024,22705.3,0.0431948,0.156414
2024-03-01,El Kef,25728,3,2024,19746.9,0.302887,1.95153
2024-04-01,El Kef,23935.2,4,2024,21194.4,0.129317,0.751733
2024-05-01,El Kef,21059.5,5,2024,22617.2,-0.0688721,-0.618247
2024-06-04,El Kef,26888.6,6,2024,26230.4,0.0250908,0.0312702
2024-07-01,El Kef,23686.3,7,2024,19821.1,0.195006,1.20581
2024-08-01,El Kef,24171.2,8,2024,19514.7,0.238616,1.50726
2024-09-01,El Kef,21498.8,9,2024,20240.3,0.0621746,0.287611
2024-10-01,El Kef,25758.7,10,2024,23084.3,0.115851,0.658646
2024-11-01,El Kef,27944.8,11,2024,23137.6,0.207767,1.29401
2024-12-01,El Kef,26461,12,2024,21647.7,0.222346,1.3948
2021-01-01,Gabès,31079.7,1,2021,36163.7,-0.140582,-1.22635
2021-02-01,Gabès,31913.6,2,2021,37648.3,-0.152324,-1.32344
2021-03-01,Gabès,28618.7,3,2021,34709.7,-0.175484,-1.51492
2021-04-01,Gabès,25254.2,4,2021,34070.9,-0.258774,-2.20357
2021-05-01,Gabès,29350.9,5,2021,32080.3,-0.0850799,-0.767454
2021-06-01,Gabès,33579.5,6,2021,38964.4,-0.138199,-1.20665
2021-07-01,Gabès,29231.1,7,2021,29790.8,-0.0187893,-0.219359
2021-08-01,Gabès,28886.1,8,2021,32061.9,-0.0990524,-0.88298
2021-09-01,Gabès,26857.9,9,2021,30893,-0.130613,-1.14393
2021-10-01,Gabès,30286.2,10,2021,36932.8,-0.179965,-1.55197
2021-11-01,Gabès,33091.7,11,2021,39604.9,-0.164455,-1.42374
2021-12-01,Gabès,36553.8,12,2021,36193.5,0.0099555,0.0183051
2022-01-01,Gabès,32245.8,1,2022,35775,-0.0986508,-0.879659
2022-02-01,Gabès,34129.6,2,2022,36909.7,-0.0753198,-0.686757
2022-03-01,Gabès,32882.4,3,2022,33288.4,-0.0121963,-0.164848
2022-04-01,Gabès,35250.5,4,2022,30738.8,0.146774,1.14953
2022-05-01,Gabès,34326.2,5,2022,30421.9,0.128338,0.997099
2022-06-01,Gabès,39805.6,6,2022,36889,0.079066,0.589715
2022-07-01,Gabès,26728.7,7,2022,30625,-0.127226,-1.11592
2022-08-01,Gabès,29917.4,8,2022,31718.1,-0.0567719,-0.533402
2022-09-01,Gabès,31625.4,9,2022,29303.8,0.0792276,0.591052
2022-10-01,Gabès,36400.4,10,2022,34894.7,0.0431501,0.292761
2022-11-01,Gabès,36665,11,2022,38413.8,-0.0455238,-0.440401
2022-12-01,Gabès,36121.4,12,2022,36337.6,-0.00595121,-0.113213
2023-01-01,Gabès,35520.9,1,2023,34683.3,0.02415,0.135666
2023-02-01,Gabès,40297.7,2,2023,34853.6,0.156197,1.22744
2023-03-01,Gabès,32960.7,3,2023,33262.3,-0.00906923,-0.138993
2023-04-01,Gabès,32477.7,4,2023,31663.1,0.0257259,0.148696
2023-05-01,Gabès,30519.4,5,2023,31690.8,-0.0369642,-0.36963
2023-06-01,Gabès,39313.5,6,2023,37053,0.0610082,0.440412
2023-07-01,Gabès,31081.6,7,2023,29174,0.0653872,0.476618
2023-08-01,Gabès,30757.8,8,2023,31438,-0.0216377,-0.24291
2023-09-01,Gabès,30487.6,9,2023,29683.1,0.0271056,0.160103
2023-10-01,Gabès,36332,10,2023,34917.5,0.0405089,0.270923
2023-11-01,Gabès,38555.8,11,2023,37783.5,0.020441,0.105
2023-12-01,Gabès,32929.1,12,2023,37401.7,-0.119583,-1.05273
2024-01-01,Gabès,40724.4,1,2024,32948.8,0.23599,1.88717
2024-02-01,Gabès,38517.7,2,2024,35447,0.0866291,0.652248
2024-03-01,Gabès,38285.9,3,2024,31487.3,0.215917,1.72121
2024-04-01,Gabès,34484.6,4,2024,30994.1,0.112616,0.867107
2024-05-01,Gabès,31395.4,5,2024,31398.8,-0.000110475,-0.0649211
2024-06-04,Gabès,37773.9,6,2024,37566.2,0.0055276,-0.0183051
2024-07-01,Gabès,31562.2,7,2024,29013.8,0.0878358,0.662225
2024-08-01,Gabès,35510.5,8,2024,29853.8,0.189482,1.50264
2024-09-01,Gabès,30565.8,9,2024,29657,0.030643,0.189351
2024-10-01,Gabès,38066,10,2024,34339.5,0.108518,0.833223
2024-11-01,Gabès,43593.8,11,2024,36104.2,0.207445,1.65116
2024-12-01,Gabès,39530,12,2024,35201.4,0.122965,0.952679
2021-01-01,Gafsa,25546.2,1,2021,30887.1,-0.172917,-1.20523
2021-02-01,Gafsa,29668.8,2,2021,30906.9,-0.0400595,-0.284537
2021-03-01,Gafsa,24758.1,3,2021,28216.1,-0.122556,-0.856232
2021-04-01,Gafsa,23587.3,4,2021,30447.2,-0.225304,-1.56827
2021-05-01,Gafsa,26630.4,5,2021,29018,-0.0822806,-0.577128
2021-06-01,Gafsa,31261.8,6,2021,34111.1,-0.0835303,-0.585788
2021-07-01,Gafsa,26828.5,7,2021,25722.6,0.0429919,0.291006
2021-08-01,Gafsa,26718.4,8,2021,25928,0.0304832,0.204321
2021-09-01,Gafsa,23913.7,9,2021,27217.4,-0.121382,-0.848098
2021-10-01,Gafsa,27200.5,10,2021,32232.4,-0.156111,-1.08877
2021-11-01,Gafsa,26772.1,11,2021,33507.3,-0.201006,-1.39989
2021-12-01,Gafsa,30880.3,12,2021,31388,-0.0161738,-0.11901
2022-01-01,Gafsa,26869.9,1,2022,30445.8,-0.117451,-0.820857
2022-02-01,Gafsa,26800.9,2,2022,31862.9,-0.15887,-1.10789
2022-03-01,Gafsa,24204.3,3,2022,28400.7,-0.147758,-1.03088
2022-04-01,Gafsa,30835.3,4,2022,28031.2,0.100036,0.686318
2022-05-01,Gafsa,29094.7,5,2022,28196.5,0.0318537,0.213819
2022-06-01,Gafsa,32982.5,6,2022,33537.5,-0.0165485,-0.121607
2022-07-01,Gafsa,21867.5,7,2022,27376.3,-0.201228,-1.40142
2022-08-01,Gafsa,21890.6,8,2022,27537.2,-0.205056,-1.42796
2022-09-01,Gafsa,26237.2,9,2022,26442.9,-0.00778065,-0.0608456
2022-10-01,Gafsa,29161.2,10,2022,31578.8,-0.0765597,-0.537481
2022-11-01,Gafsa,29731.2,11,2022,32520.9,-0.0857795,-0.601375
2022-12-01,Gafsa,29847.5,12,2022,31732.3,-0.0593965,-0.418541
2023-01-01,Gafsa,29427.5,1,2023,29593.3,-0.00560107,-0.0457412
2023-02-01,Gafsa,33007.5,2,2023,29794.1,0.107854,0.7405
2023-03-01,Gafsa,28009.1,3,2023,27132.4,0.0323118,0.216993
2023-04-01,Gafsa,29976.7,4,2023,28317.4,0.0585972,0.39915
2023-05-01,Gafsa,30678.6,5,2023,27668.6,0.108786,0.74696
2023-06-01,Gafsa,35762,6,2023,32611,0.0966225,0.662664
2023-07-01,Gafsa,26215.9,7,2023,25926.8,0.0111508,0.0703488
2023-08-01,Gafsa,25162.2,8,2023,26446.7,-0.0485713,-0.343523
2023-09-01,Gafsa,27419.5,9,2023,26048.8,0.0526183,0.357717
2023-10-01,Gafsa,33455.4,10,2023,30147.4,0.109729,0.753492
2023-11-01,Gafsa,35382.5,11,2023,30637.1,0.154891,1.06646
2023-12-01,Gafsa,29149.3,12,2023,31965,-0.0880852,-0.617353
2024-01-01,Gafsa,36363.7,1,2024,27281.2,0.332923,2.30021
2024-02-01,Gafsa,32912.5,2,2024,29825.7,0.103493,0.710279
2024-03-01,Gafsa,32434.9,3,2024,25657.2,0.264167,1.82374
2024-04-01,Gafsa,30529.5,4,2024,28133.1,0.0851813,0.583377
2024-05-01,Gafsa,27280.7,5,2024,28801.2,-0.0527934,-0.372782
2024-06-04,Gafsa,33588.7,6,2024,33335.4,0.00759994,0.0457412
2024-07-01,Gafsa,29084.5,7,2024,24970.6,0.164749,1.13478
2024-08-01,Gafsa,30731.2,8,2024,24590.4,0.249726,1.72367
2024-09-01,Gafsa,27995.6,9,2024,25856.8,0.0827172,0.566301
2024-10-01,Gafsa,34080.5,10,2024,29939,0.13833,0.951694
2024-11-01,Gafsa,35408,11,2024,30628.6,0.156043,1.07445
2024-12-01,Gafsa,35167.1,12,2024,29959.1,0.17384,1.19778
2021-01-01,Jendouba,13823.9,1,2021,16225.5,-0.148011,-1.03169
2021-02-01,Jendouba,16496.8,2,2021,15564.7,0.0598896,0.306381
2021-03-01,Jendouba,13541.2,3,2021,15791.8,-0.142515,-0.996316
2021-04-01,Jendouba,13828,4,2021,16476.5,-0.160746,-1.11365
2021-05-01,Jendouba,15418.1,5,2021,16811.3,-0.0828782,-0.612487
2021-06-01,Jendouba,17873.8,6,2021,18651.3,-0.0416887,-0.347387
2021-07-01,Jendouba,15941.3,7,2021,15399.7,0.0351668,0.147262
2021-08-01,Jendouba,15412.2,8,2021,15557,-0.00931063,-0.138999
2021-09-01,Jendouba,14201.7,9,2021,15157.9,-0.0630825,-0.48508
2021-10-01,Jendouba,13998.8,10,2021,17500.8,-0.200105,-1.36697
2021-11-01,Jendouba,14508.8,11,2021,17875.5,-0.188344,-1.29127
2021-12-01,Jendouba,14174.4,12,2021,16380.6,-0.134679,-0.945883
2022-01-01,Jendouba,14378.9,1,2022,16040.5,-0.103584,-0.745753
2022-02-01,Jendouba,13715.6,2,2022,16491.7,-0.168333,-1.16248
2022-03-01,Jendouba,12950.4,3,2022,15988.7,-0.190025,-1.3021
2022-04-01,Jendouba,15764.2,4,2022,15831.1,-0.00422623,-0.106275
2022-05-01,Jendouba,17025.1,5,2022,16275.7,0.0460456,0.21728
2022-06-01,Jendouba,18017.3,6,2022,18603.5,-0.0315121,-0.281889
2022-07-01,Jendouba,11242.8,7,2022,16965.9,-0.337329,-2.25015
2022-08-01,Jendouba,13751.8,8,2022,16110.5,-0.146406,-1.02136
2022-09-01,Jendouba,14298.4,9,2022,15125.7,-0.0546927,-0.431082
2022-10-01,Jendouba,15695.2,10,2022,16935.3,-0.0732275,-0.550374
2022-11-01,Jendouba,15678,11,2022,17485.8,-0.103388,-0.744488
2022-12-01,Jendouba,16210.8,12,2022,15701.8,0.0324196,0.129581
2023-01-01,Jendouba,15095.6,1,2023,15801.6,-0.0446819,-0.366652
